Number	Path	Coordinates
0;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
1;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
2;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
3;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
4;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
5;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;12;y=;7.305431
6;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
7;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
8;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;17.63444;y=;4.799999
9;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.919;y=;-4.680994
10;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
11;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
12;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
13;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.22017;y=;-6.179831
14;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
15;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
16;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
17;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
18;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;22.9528;y=;1.847206
19;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.13151;y=;-6.268486
20;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
21;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
22;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
23;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
24;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
25;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
26;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
27;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
28;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
29;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
30;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;32;y=;-22.49956
31;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
32;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
33;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
34;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;2.19878;y=;1.398781
35;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
36;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
37;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
38;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
39;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;30.00159;y=;0
40;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
41;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
42;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
43;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
44;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
45;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.84682;y=;-4.753178
46;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
47;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.13251;y=;-6.26749
48;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
49;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
50;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
51;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;11.43165;y=;9.368355
52;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
53;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
54;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
55;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.97467;y=;-4.625332
56;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
57;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
58;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
59;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.94082;y=;-4.65918
60;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
61;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
62;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;23.91935;y=;4.799999
63;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.03123;y=;-6.368771
64;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
65;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
66;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
67;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
