Number	Path	Coordinates
73;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
74;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
75;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
76;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
77;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
78;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
79;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
80;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
81;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
82;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
83;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
84;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
85;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
86;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
87;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
88;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
89;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
90;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
91;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
92;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
93;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
94;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-21.8;y=;-23.55279
95;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
96;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
97;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;38.98001;y=;8.619989
98;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;39.8;y=;19.8
99;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
